1,97,"SuÃ­te Luxo",392.00,100,0,"2011-05-01 00:00:00","2011-08-31 00:00:00",99
2,97,"BangalÃ´",464.00,100,0,"2011-05-01 00:00:00","2011-08-31 00:00:00",99
3,97,"SuÃ­te Master",508.00,100,0,"2011-05-01 00:00:00","2011-08-31 00:00:00",99
3098,98,"",675.00,500,0,"2011-05-25 00:00:00","2011-12-10 00:00:00",99
3099,99,"",33.00,5,0,"2011-01-01 00:00:00","2011-12-01 00:00:00",99
3101,101,"",380.00,500,0,"2011-05-25 00:00:00","2012-02-28 00:00:00",99
3103,103,"",1999.00,50,0,"2011-06-23 00:00:00","2011-06-26 00:00:00",99
4,102,"Pacote City Tour Ã  Valle Sagrado",849.00,100,0,"2011-06-01 00:00:00","2011-12-15 00:00:00",99
5,102,"Pacote City Tour Ã  Machu Picchu",1249.00,100,0,"2011-06-01 00:00:00","2011-12-15 00:00:00",99
3106,106,"",452.00,400,0,"2011-06-20 00:00:00","2011-11-30 00:00:00",99
3119,119,"",249.00,300,0,"2011-05-25 00:00:00","2011-10-31 00:00:00",99
3104,104,"",0.10,50,0,"2011-01-01 00:00:00","2011-06-01 00:00:00",99
3105,105,"",338.00,65,0,"2011-06-10 00:00:00","2011-06-13 00:00:00",99
6,107,"<b>City Tour em Gramado e Canela De R$ 750 Por R$ 375 confor",375.00,150,0,"2011-06-10 00:00:00","2011-11-30 00:00:00",99
7,107,"<b>Tour Uva e Vinho De R$ 880 Por R$ 440 conforme roteiro ab",440.00,150,0,"2011-06-10 00:00:00","2011-11-30 00:00:00",99
3108,108,"",180.00,400,0,"2011-05-01 00:00:00","2011-09-30 00:00:00",99
3109,109,"",749.00,500,0,"2011-06-01 00:00:00","2011-12-30 00:00:00",99
3110,110,"",646.00,500,0,"2011-05-15 00:00:00","2012-03-01 00:00:00",99
3111,111,"",376.00,500,0,"2011-06-15 00:00:00","2011-12-29 00:00:00",99
3124,124,"",999.00,500,0,"2011-07-11 00:00:00","2011-12-30 00:00:00",99
3112,112,"",452.00,400,0,"2011-06-20 00:00:00","2011-12-31 00:00:00",99
3113,113,"",499.00,500,0,"2011-06-20 00:00:00","2011-12-10 00:00:00",99
3116,116,"",480.00,500,0,"2011-06-19 00:00:00","2011-11-10 00:00:00",99
3114,114,"",699.00,500,0,"2011-06-20 00:00:00","2011-11-30 00:00:00",99
3115,115,"",699.00,500,0,"2011-06-20 00:00:00","2011-11-30 00:00:00",99
3117,117,"",698.00,500,0,"2011-06-20 00:00:00","2011-11-30 00:00:00",99
3118,118,"",698.00,500,0,"2011-06-20 00:00:00","2011-11-30 00:00:00",99
3120,120,"",649.00,400,0,"2011-06-01 00:00:00","2011-09-30 00:00:00",99
3121,121,"",675.00,500,0,"2011-06-23 00:00:00","2011-12-15 00:00:00",99
3126,126,"",380.00,1000,0,"2011-07-01 00:00:00","2011-12-29 00:00:00",99
3122,122,"",299.00,200,0,"2011-06-01 00:00:00","2011-09-20 00:00:00",99
3127,127,"",749.00,1000,0,"2011-07-01 00:00:00","2011-10-30 00:00:00",99
3123,123,"",799.00,500,0,"2011-07-01 00:00:00","2011-12-10 00:00:00",99
3134,134,"",450.00,1000,0,"2011-08-01 00:00:00","2012-03-31 00:00:00",99
3125,125,"",675.00,500,0,"2011-07-01 00:00:00","2011-12-15 00:00:00",99
3128,128,"",749.00,1000,0,"2011-06-15 00:00:00","2011-10-30 00:00:00",99
3129,129,"",228.00,1000,0,"2011-06-15 00:00:00","2011-12-01 00:00:00",99
3130,130,"",649.00,1000,0,"2011-06-16 00:00:00","2012-06-16 00:00:00",99
3131,131,"",1999.00,1000,0,"2011-07-15 00:00:00","2011-10-30 00:00:00",99
3132,132,"",999.00,1000,0,"2011-07-20 00:00:00","2012-03-20 00:00:00",99
3133,133,"",999.00,2000,0,"2011-08-01 00:00:00","2012-03-30 00:00:00",99
3141,141,"",699.00,500,0,"2011-08-15 00:00:00","2012-03-31 00:00:00",99
3135,135,"",299.00,100000,0,"2011-07-25 00:00:00","2011-12-27 00:00:00",99
8,136,"xxxx1",150.00,150,0,"2010-01-01 00:00:00","2010-02-01 00:00:00",99
9,136,"xxxx2",170.00,145,0,"2010-01-01 00:00:00","2010-02-01 00:00:00",99
10,136,"xxx3",193.00,130,0,"2010-01-01 00:00:00","2010-02-01 00:00:00",99
11,136,"xxx3",193.00,130,0,"2010-01-01 00:00:00","2010-02-01 00:00:00",99
3137,137,"",649.00,1000,0,"2011-07-01 00:00:00","2012-12-11 00:00:00",99
3138,138,"",249.00,500,0,"2011-07-04 00:00:00","2011-11-30 00:00:00",99
3139,139,"",999.00,110,0,"2011-09-15 00:00:00","2011-09-18 00:00:00",99
3140,140,"",699.00,500,0,"2011-07-06 00:00:00","2011-12-20 00:00:00",99
3142,142,"",1398.00,100,0,"2011-11-12 00:00:00","2011-11-15 00:00:00",99
3143,143,"",649.00,400,0,"2011-07-20 00:00:00","2012-05-30 00:00:00",99
3144,144,"",749.00,500,0,"2011-08-01 00:00:00","2012-02-28 00:00:00",99
3145,145,"",2690.00,40,0,"2012-02-17 00:00:00","2012-02-22 00:00:00",99
3146,146,"",3680.00,40,0,"2012-01-18 00:00:00","2012-01-25 00:00:00",99
3147,147,"",999.00,150,0,"2011-08-22 00:00:00","2011-09-23 00:00:00",99
3148,148,"",999.00,200,0,"2011-08-22 00:00:00","2011-09-23 00:00:00",99
3150,150,"",250.00,500,0,"2011-08-01 00:00:00","2011-08-31 00:00:00",99
3152,152,"",299.00,1000,0,"2011-08-01 00:00:00","2012-01-31 00:00:00",99
3151,151,"",899.00,1000,0,"2011-08-14 00:00:00","2011-10-30 00:00:00",99
3153,153,"",299.00,300,0,"2011-07-18 00:00:00","2011-09-20 00:00:00",99
3154,154,"",625.00,200,0,"2011-08-04 00:00:00","2011-08-07 00:00:00",99
3155,155,"",996.00,20,0,"2011-08-26 00:00:00","2011-09-24 00:00:00",99
3156,156,"",649.00,200,0,"2011-08-01 00:00:00","2011-11-01 00:00:00",99
3157,157,"",899.00,1000,0,"2011-08-19 00:00:00","2011-10-25 00:00:00",99
3159,159,"",699.00,1000,0,"2011-09-02 00:00:00","2011-12-30 00:00:00",99
3158,158,"",499.00,1000,0,"2011-08-16 00:00:00","2011-12-15 00:00:00",99
3161,161,"",749.00,1000,0,"2011-11-12 00:00:00","2011-11-15 00:00:00",99
3160,160,"",1199.00,100,0,"2011-08-04 00:00:00","2011-10-04 00:00:00",99
3164,164,"",899.00,1000,0,"2011-09-25 00:00:00","2012-02-20 00:00:00",99
3162,162,"",928.00,1000,0,"2011-09-06 00:00:00","2011-09-11 00:00:00",99
3163,163,"",349.00,1000,0,"2011-08-01 00:00:00","2011-11-30 00:00:00",99
3165,165,"",250.00,10,0,"2012-01-10 00:00:00","2012-02-10 00:00:00",99
3166,166,"",110.00,100,0,"2011-08-15 00:00:00","2011-12-10 00:00:00",99
3167,167,"",308.00,500,0,"2011-09-01 00:00:00","2011-10-31 00:00:00",99
3172,172,"",1099.00,1000,0,"2011-12-07 00:00:00","2012-03-17 00:00:00",99
3168,168,"",1999.00,1000,0,"2011-10-01 00:00:00","2011-11-30 00:00:00",99
3169,169,"",999.00,1000,0,"2011-10-01 00:00:00","2012-03-30 00:00:00",99
3170,170,"",99.00,1000,0,"2011-08-23 00:00:00","2011-12-20 00:00:00",99
3171,171,"",699.00,1000,0,"2011-10-01 00:00:00","2012-03-31 00:00:00",99
